CommentID,AnswerID,CommenterID,CommentDate,CommentTextLen,Reputation,CommentAge,IsAccepted,CommentTextProc,CommentScore,Sentiment,Label,Group,IsUseful,IsUsefulSum,AnswerDate,ByAsker,ByAnswerer,ByOtherAnswerer,ByCommenter,ByOutsider,AnswererID,QuestionID,AskerID,ByInsider
2348699,1437348,10559,2010-03-03 16:00:37,190,2376,167.335138888889,TRUE,herb sutter blog post detail iso standard <URL>,1,0,19,6,1,1,2009-09-17 07:58:01,0,0,0,1,0,11635,1437337,163407,1
1286504,1441133,98601,2009-09-17 20:34:11,30,272,0.00600694444444444,FALSE,practic answer,1,0,1,1,0,1,2009-09-17 20:25:32,0,0,0,0,1,55449,1441095,0,0
1286504,1441133,98601,2009-09-17 20:34:11,235,272,0.00600694444444444,FALSE,not ani real perform constraint noth say not onli thing kill put databas web front end box kill perform wise,1,-0.886,4,2,1,1,2009-09-17 20:25:32,0,0,0,0,1,55449,1441095,0,0
1307244,1458868,147820,2009-09-22 09:50:13,254,703,0.0415625,TRUE,<CALL> onebyon schedul respons time import cach effici note constrain system cpu core respons time may lot also system less portabl check worth gain,1,0.765,4,2,1,1,2009-09-22 08:50:22,0,0,0,0,1,134877,1458811,38924,0
1313447,1464556,1423922,2009-09-23 08:33:23,24,404,0.0267013888888889,FALSE,whi need list ?,0,0,14,5,1,1,2009-09-23 07:54:56,0,0,1,0,0,177628,1464490,177621,1
1313478,1464556,177628,2009-09-23 08:39:31,141,153,0.0309606481481482,FALSE,eamon like util function wrote find handi lot scenario alway put util class project,0,0.3612,1,1,0,0,2009-09-23 07:54:56,0,1,0,0,0,177628,1464490,177621,1
56763635,1466036,0,2015-12-29 12:53:11,294,,2287.97211805556,TRUE,window <CODE> append mode open file binari mode also mode like <CODE> <CODE> <CODE> python window make distinct text binari file end line charact text file automat alter slight when data read written,1,0.3612,18,6,1,1,2009-09-23 13:33:20,0,0,0,0,0,136338,1466000,63051,0
1315492,1466571,10661,2009-09-23 15:05:22,59,56114,0.00387731481481482,FALSE,whi unlink first place ? whi not simpl overwrit ?,2,0,14,5,1,1,2009-09-23 14:59:47,0,0,0,1,0,4249,1466566,15168,1
1320255,1470817,147407,2009-09-24 10:31:56,21,916,0.00994212962962963,FALSE,develop,0,0,16,6,1,1,2009-09-24 10:17:37,0,1,0,0,0,147407,1470806,0,1
1339010,1470817,147407,2009-09-28 14:18:14,132,971,4.16709490740741,FALSE,read answer page report use timer function server still open send normal http queri,0,0,18,6,1,1,2009-09-24 10:17:37,0,1,0,0,0,147407,1470806,0,1
1368197,1513796,104767,2009-10-03 15:15:36,286,789,0.0602662037037037,TRUE,bunch stuff good but term get run basic not learn time certain upgrad project later care appli repositori pattern switch framework pretti trivial,0,0.8074,2,2,1,1,2009-10-03 13:48:49,0,0,0,1,0,32050,1513778,87344,1
2840476,1515029,250019,2010-05-10 13:28:54,21,98,218.62318287037,FALSE,would perl,2,0,20,7,0,0,2009-10-03 22:31:31,0,0,0,1,0,180239,1515012,364914,1
5503689,1520731,111327,2011-02-08 18:31:04,137,2525,491.132789351852,FALSE,<CALL> allen perhap right <URL>,0,0,19,6,1,1,2009-10-05 15:19:51,1,0,0,0,0,149,1520510,111327,1
1379876,1524689,151829,2009-10-06 10:53:07,77,90,0.029849537037037,TRUE,inde miss thank get issu though,0,-0.296,1,1,0,0,2009-10-06 10:10:08,1,0,0,0,0,104349,1524476,151829,1
1385667,1530032,172588,2009-10-07 07:22:21,32,2525,0.0021875,TRUE,complet correct,1,0,1,1,0,1,2009-10-07 07:19:12,0,0,0,0,1,47738,1530028,107459,0
1385667,1530032,172588,2009-10-07 07:22:21,70,2525,0.0021875,TRUE,look nice lightweight tooltip librari ton,1,0.4215,18,6,1,1,2009-10-07 07:19:12,0,0,0,0,1,47738,1530028,107459,0
1431036,1535742,101808,2009-10-15 07:10:34,123,711,7.08013888888889,FALSE,quit java implement poor written may well possibl use one,0,0.2732,9,4,1,1,2009-10-08 05:15:10,0,0,0,1,0,3474,1535630,136451,1
1431036,1535742,101808,2009-10-15 07:10:34,181,711,7.08013888888889,FALSE,fact quit interest know whether generat signatur incorrect pad exact what describ descript simpli not precis,0,0.4576,15,5,1,1,2009-10-08 05:15:10,0,0,0,1,0,3474,1535630,136451,1
1431036,1535742,101808,2009-10-15 07:10:34,160,711,7.08013888888889,FALSE,would need input implement signatur generat signatur implement verif,0,0,18,6,1,1,2009-10-08 05:15:10,0,0,0,1,0,3474,1535630,136451,1
1431036,1535742,101808,2009-10-15 07:10:34,40,711,7.08013888888889,FALSE,<CALL> not vote question down,0,0,20,7,0,1,2009-10-08 05:15:10,0,0,0,1,0,3474,1535630,136451,1
1403890,1546739,131527,2009-10-10 01:15:16,35,1794,0.00633101851851852,FALSE,not give correct result,8,0,13,4,1,1,2009-10-10 01:06:09,0,0,1,0,0,,1546711,178021,1
1403890,1546739,131527,2009-10-10 01:15:16,64,1794,0.00633101851851852,FALSE,also use perl not need use grep everyth perl,8,-0.296,18,6,1,1,2009-10-10 01:06:09,0,0,1,0,0,,1546711,178021,1
1420719,1561603,52920,2009-10-13 17:41:44,55,279,0.0250925925925926,TRUE,log net amaz high recommend give tri,1,0.8508,18,6,1,1,2009-10-13 17:05:36,0,0,0,0,1,6504,1561555,183268,0
1487336,1619905,67566,2009-10-25 05:45:13,266,7161,0.0991666666666667,FALSE,found not make sens lot format applic side when databas could esp sinc databas server far power webserv simplifi applic code took possibl error,0,0.1761,4,2,1,1,2009-10-25 03:22:25,0,1,0,0,0,67566,1619886,37474,1
1509630,1638127,186853,2009-10-28 21:15:15,39,155,0.228356481481482,TRUE,yep best way,4,0.7506,1,1,0,1,2009-10-28 15:46:25,0,0,0,0,1,35999,1636406,100444,0
1509630,1638127,186853,2009-10-28 21:15:15,189,155,0.228356481481482,TRUE,note use interfac builder mac not longer subclass button simpli drag drop button nib chang cell class custom class,4,-0.296,16,6,1,1,2009-10-28 15:46:25,0,0,0,0,1,35999,1636406,100444,0
1540941,1667897,145117,2009-11-03 15:15:32,107,80,0.00657407407407407,FALSE,imag not want load user onli view coupl imag,1,-0.0572,17,6,1,1,2009-11-03 15:06:04,1,0,0,0,0,88358,1667868,145117,1
1540941,1667897,145117,2009-11-03 15:15:32,74,80,0.00657407407407407,FALSE,reason whi need mechan becaus make slideshow,1,0,18,6,1,1,2009-11-03 15:06:04,1,0,0,0,0,88358,1667868,145117,1
1546151,1668984,35086,2009-11-04 10:08:17,26,2898,0.685,TRUE,great answer,1,0.6249,1,1,0,0,2009-11-03 17:41:53,0,0,1,0,0,46642,1668719,179882,1
1611810,1732071,46495,2009-11-13 21:37:30,71,754,0.00202546296296296,FALSE,not realli smart eqnarray realli outdat sinc year,1,-0.3559,12,4,1,1,2009-11-13 21:34:35,0,0,1,0,0,182675,1732018,124050,1
1611810,1732071,46495,2009-11-13 21:37:30,44,754,0.00202546296296296,FALSE,environ much safer choic,1,0.4215,16,6,1,1,2009-11-13 21:34:35,0,0,1,0,0,182675,1732018,124050,1
1633639,1750729,57883,2009-11-17 19:55:31,177,703,0.0723842592592593,TRUE,not sure how implement peter data would not turn javascript ? imagin turn javascript html valid turn back,0,-0.2411,14,5,1,1,2009-11-17 18:11:17,1,0,0,0,0,111575,1750702,57883,1
1633639,1750729,57883,2009-11-17 19:55:31,68,703,0.0723842592592593,TRUE,<CALL> previous repli befor updat quirk mode,0,0,20,7,0,1,2009-11-17 18:11:17,1,0,0,0,0,111575,1750702,57883,1
1633639,1750729,57883,2009-11-17 19:55:31,50,703,0.0723842592592593,TRUE,check quirk mode updat,0,0,20,7,0,1,2009-11-17 18:11:17,1,0,0,0,0,111575,1750702,57883,1
1691261,1803122,209512,2009-11-26 11:42:34,85,282,0.0133333333333333,FALSE,could add separ node attribut pick onli one ?,0,0,14,5,1,1,2009-11-26 11:23:22,1,0,0,0,0,39974,1803028,209512,1
1725984,1833590,7714,2009-12-02 15:59:53,132,21801,0.0260416666666667,TRUE,victor use stub see <URL>,1,0,19,6,1,1,2009-12-02 15:22:23,0,1,0,0,0,7714,1833388,21668,1
10031215,1843681,770446,2011-11-17 14:54:28,41,87,713.660960648148,TRUE,solv part problem thank,0,0.3182,1,1,0,0,2009-12-03 23:02:41,0,0,0,0,1,202408,1824252,202408,0
1748831,1852763,225195,2009-12-06 01:59:29,110,5,0.367719907407407,FALSE,tri also exact error strang differ approach come error,0,-0.7351,10,4,1,1,2009-12-05 17:09:58,1,0,0,0,0,35505,1852313,225195,1
1748831,1852763,225195,2009-12-06 01:59:29,210,5,0.367719907407407,FALSE,wonder rout config file rout abc rout abc buy rout abc default control deal rout abc default action buy rout abc req,0,0,14,5,1,1,2009-12-05 17:09:58,1,0,0,0,0,35505,1852313,225195,1
15370728,1853769,14089,2012-07-23 10:01:49,225,23429,960.459664351852,TRUE,<CALL> realli answer made appreci java <CODE> wrong believ java make harder except safe code exampl not final <CODE> not error,1,0.0772,17,6,1,1,2009-12-05 22:59:54,0,1,0,0,0,14089,1853243,206247,1
15370728,1853769,14089,2012-07-23 10:01:49,133,23429,960.459664351852,TRUE,see question <URL> exampl how java fail when compar cours,1,-0.4215,19,6,1,1,2009-12-05 22:59:54,0,1,0,0,0,14089,1853243,206247,1
4216713,1896350,14089,2010-10-16 08:19:12,341,11993,306.828969907407,FALSE,what happen deriv class ? constructor call which call new anoth constructor overwrit everyth alreadi done call conclus doe someth meaning alloc resourc break code provok resourc leak,4,-0.1027,17,6,1,1,2009-12-13 12:25:29,0,0,0,0,1,23643,1896341,52913,0
1803617,1900619,185527,2009-12-14 12:40:30,25,2000,0.0129976851851852,TRUE,not problem glad help,0,0.2714,20,7,0,0,2009-12-14 12:21:47,0,1,0,0,0,185527,1900609,212148,1
1833846,1920076,203907,2009-12-18 04:33:04,55,5644,0.870787037037037,TRUE,give detail transact configur,0,0,15,5,1,1,2009-12-17 07:39:08,0,1,0,0,0,203907,1919235,124696,1
1833846,1920076,203907,2009-12-18 04:33:04,94,5644,0.870787037037037,TRUE,get resourc map return empti map mean not use spring manag transact,0,-0.2023,18,6,1,1,2009-12-17 07:39:08,0,1,0,0,0,203907,1919235,124696,1
32274628,1926822,8799,2014-01-28 04:50:00,34,7059,1501.89414351852,TRUE,specif win form,2,0,9,4,1,1,2009-12-18 07:22:26,0,1,0,0,0,8799,1926264,58179,1
32274628,1926822,8799,2014-01-28 04:50:00,32,7059,1501.89414351852,TRUE,use wpf ani chanc ?,2,0.25,14,5,1,1,2009-12-18 07:22:26,0,1,0,0,0,8799,1926264,58179,1
1872182,1959437,210421,2009-12-24 19:29:13,76,115,0.00805555555555556,TRUE,accord <URL> menu button key soft not key menu,1,0,5,3,1,1,2009-12-24 19:17:37,0,0,0,0,1,3171,1959012,168212,0
1872182,1959437,210421,2009-12-24 19:29:13,20,115,0.00805555555555556,TRUE,doe not work,1,0,13,4,1,1,2009-12-24 19:17:37,0,0,0,0,1,3171,1959012,168212,0
1875631,1962275,54680,2009-12-26 00:14:51,142,19256,0.0118287037037037,FALSE,balus think see how answer could slight confus read would seem offer solut,0,0.1761,18,6,1,1,2009-12-25 23:57:49,0,1,0,0,0,54680,1962271,238706,1
10913441,1967936,1014728,2012-01-06 12:55:11,71,152,739.359050925926,FALSE,hay kevin question someth differ what say,0,0,14,5,1,1,2009-12-28 04:18:09,0,0,0,0,1,239076,1967932,233541,0
1888482,1973495,213133,2009-12-29 10:21:36,162,263,0.0916898148148148,TRUE,tri <URL> open sourc date code avail <URL>,2,0,19,6,1,1,2009-12-29 08:09:34,0,1,0,0,0,213133,1973456,129296,1
1919180,2000419,82187,2010-01-04 16:08:32,158,16221,0.00290509259259259,FALSE,veri import note use <CODE> statement connect wide statement affect ani queri subsequ run connect,1,0.2716,18,6,1,1,2010-01-04 16:04:21,0,0,1,0,0,166686,2000375,174718,1
1922971,2003412,157237,2010-01-05 01:08:23,85,5058,0.0171180555555556,FALSE,nope autoread actual equival press <CODE> automat,0,0,18,6,1,1,2010-01-05 00:43:44,0,0,0,0,1,2974,2003020,71522,0
1954507,2030878,213173,2010-01-08 21:31:10,50,15,0.00144675925925926,TRUE,marc agre not argument,0,-0.296,1,1,0,1,2010-01-08 21:29:05,1,0,0,0,0,13302,2030749,213173,1
1954507,2030878,213173,2010-01-08 21:31:10,97,15,0.00144675925925926,TRUE,anywher convert messag full bodi messag ? thank,0,0,14,5,1,1,2010-01-08 21:29:05,1,0,0,0,0,13302,2030749,213173,1
1954507,2030878,213173,2010-01-08 21:31:10,105,15,0.00144675925925926,TRUE,howev server side onli support clean format onli xml part describ abov,0,0.3612,18,6,1,1,2010-01-08 21:29:05,1,0,0,0,0,13302,2030749,213173,1
1971481,2045033,73681,2010-01-11 21:24:01,159,8339,0.00217592592592593,TRUE,side note reason could not find string doc depend sever thing app kit belong separ categori,3,0,18,6,1,1,2010-01-11 21:20:53,0,0,0,0,1,50742,2044981,131399,0
2008292,2077788,89771,2010-01-16 15:21:49,38,6537,0.00381944444444444,FALSE,cours length silli,1,0.1007,1,1,0,0,2010-01-16 15:16:19,1,0,0,0,0,44562,2077711,89771,1
2071518,2117549,10429,2010-01-25 12:40:08,185,2046,2.95517361111111,TRUE,not know what say must follow instruct veri care see clsid guid programm entri registri which key,1,0.128,18,6,1,1,2010-01-22 13:44:41,0,1,0,0,0,10429,2117365,243113,1
2071518,2117549,10429,2010-01-25 12:40:08,243,2046,2.95517361111111,TRUE,make sure case not tri follow instruct discuss <URL>,1,0.3182,19,6,1,1,2010-01-22 13:44:41,0,1,0,0,0,10429,2117365,243113,1
2099123,2118808,147537,2010-01-28 16:08:06,77,26,5.97710648148148,TRUE,but servlet object access servlet context point right ?,0,0,14,5,1,1,2010-01-22 16:41:04,1,0,0,0,0,147537,2118741,147537,1
2077116,2137024,115145,2010-01-26 01:48:09,194,9872,0.0109143518518519,TRUE,sinc not make intent <CODE> implement serializ <CODE> without firmwar modif choic either implement parcel <CODE> class not pass instanc via extra,1,0,16,6,1,1,2010-01-26 01:32:26,0,1,0,0,0,115145,2136977,234039,1
2093842,2150939,76337,2010-01-27 23:43:16,103,34917,0.0344444444444444,FALSE,attempt alreadi fail might make tamper evid but not make tamper proof,4,-0.2846,13,4,1,1,2010-01-27 22:53:40,0,0,0,0,1,224346,2150912,226235,0
2109572,2164811,58088,2010-01-29 20:26:49,186,8961,0.01375,TRUE,<CALL> look list seem new alias sizeof <CODE> prefer function say list provid peopl who want bring script date <CODE>,0,0.0772,18,6,1,1,2010-01-29 20:07:01,1,0,0,0,0,54680,2164789,58088,1
37832020,2196397,1350021,2014-06-27 09:38:45,7,79,1604.40836805556,TRUE,work,0,0,1,1,0,1,2010-02-03 23:50:42,0,0,0,0,1,234938,2194808,128983,0
37832020,2196397,1350021,2014-06-27 09:38:45,52,79,1604.40836805556,TRUE,new keystor file sign apk file chang,0,0,18,6,1,1,2010-02-03 23:50:42,0,0,0,0,1,234938,2194808,128983,0
34098800,2215432,539023,2014-03-15 13:22:39,37,3788,1497.51797453704,FALSE,eleg solut thank,0,0.7269,1,1,0,0,2010-02-07 00:56:46,0,0,0,0,1,92448,2215354,263960,0
44312765,2215432,1469208,2015-01-15 08:39:28,242,2846,1803.32131944444,FALSE,<CALL> hey not scream tini develop near zero experi repeat what alway told least case php oracl sql yell whi spread wrong gossip,0,-0.0859,20,7,0,0,2010-02-07 00:56:46,0,0,0,1,0,92448,2215354,263960,1
43808225,2262710,26188,2014-12-29 23:28:06,108,19331,1779.10922453704,FALSE,doe one len selector div ? string length <CODE> make much sens,2,0,16,6,1,1,2010-02-14 20:50:49,0,0,1,0,0,220075,1044105,128852,1
2242152,2273888,274298,2010-02-17 08:47:41,29,5,0.727743055555556,FALSE,not host,0,-0.296,3,2,1,1,2010-02-16 15:19:44,1,0,0,0,0,58856,2272501,274298,1
2267185,2301471,118903,2010-02-20 08:31:22,81,16231,0.0329282407407407,FALSE,evan fosmark code appli synchron multipl process not thread,3,0,5,3,1,1,2010-02-20 07:43:57,0,0,0,0,1,179328,2301458,242670,0
2267185,2301471,118903,2010-02-20 08:31:22,75,16231,0.0329282407407407,FALSE,per eli suggest would use thread lock <CODE> thread lock <CODE>,3,0,16,6,1,1,2010-02-20 07:43:57,0,0,0,0,1,179328,2301458,242670,0
2272417,2306049,181765,2010-02-21 13:54:21,56,5772,0.00618055555555556,FALSE,interest what browser not support multilin mode ?,1,0.1134,14,5,1,1,2010-02-21 13:45:27,0,0,0,0,1,267210,2306013,0,0
2639332,2319370,7293,2010-04-13 00:50:00,170,72,48.3838657407407,FALSE,search telerik find what version jqueri use found site say use <URL>,0,0,3,2,1,1,2010-02-23 15:37:14,0,0,0,0,1,265570,2314706,34942,0
2318318,2340296,281859,2010-02-27 01:42:12,321,47,0.721990740740741,FALSE,<CALL> sfussenegg point exampl synchron serv not purpos becaus refer new runnabl object creat imposs ani object lock object not way get refer anonym new runnabl instanc,2,-0.34,18,6,1,1,2010-02-26 08:22:32,1,0,0,0,0,65464,2340267,281859,1
2330012,2354987,218540,2010-03-01 13:02:41,54,526,0.125659722222222,TRUE,actual harder use without pool,0,0,3,2,1,1,2010-03-01 10:01:44,1,0,0,0,0,67392,2354522,218540,1
2330012,2354987,218540,2010-03-01 13:02:41,80,526,0.125659722222222,TRUE,wonder look lame use mani privat thread thread wycena <CODE>,0,0,14,5,1,1,2010-03-01 10:01:44,1,0,0,0,0,67392,2354522,218540,1
2330012,2354987,218540,2010-03-01 13:02:41,219,526,0.125659722222222,TRUE,cours differ name instead pool easier actual know what what run what not usual featur run not gon run old one finish,0,0.4215,18,6,1,1,2010-03-01 10:01:44,1,0,0,0,0,67392,2354522,218540,1
2356700,2378306,22656,2010-03-04 14:31:53,42,155372,0.183032407407407,TRUE,<CALL> see not reason assum,0,-0.296,16,6,1,1,2010-03-04 10:08:19,0,1,0,0,0,22656,2378195,108234,1
2358312,2378306,108234,2010-03-04 17:30:18,182,1187,0.30693287037037,TRUE,well test append answer alloc howev updat test someth slight differ which doe not alloc bad written test hurri,0,-0.25,18,6,1,1,2010-03-04 10:08:19,1,0,0,0,0,22656,2378195,108234,1
2359608,2382408,218059,2010-03-04 20:17:10,108,204,0.00268518518518519,FALSE,fix use around column name charact left querti keyboard,1,0,16,6,1,1,2010-03-04 20:13:18,0,0,0,0,1,284538,2382373,286586,0
40168302,2421053,154133,2014-09-06 09:04:02,69,860,1640.45037037037,TRUE,make default put set dark <CODE> vimrc <CODE>,1,0,18,6,1,1,2010-03-10 22:15:30,0,0,0,0,1,8078,2421022,63810,0
37882079,2430468,115145,2014-06-29 10:46:41,83,387638,1570.27359953704,TRUE,<CALL> not reliabl browser not may recogn url pattern,0,0,9,4,1,1,2010-03-12 04:12:42,0,0,0,1,0,236398,2430045,434051,1
37882079,2430468,115145,2014-06-29 10:46:41,144,387638,1570.27359953704,TRUE,said project <URL> demonstr one use action,0,0,17,6,1,1,2010-03-12 04:12:42,0,0,0,1,0,236398,2430045,434051,1
2467627,2476484,180174,2010-03-19 10:35:26,237,2372,0.00206018518518519,FALSE,not not not like break compat browser not explicit list ridicul simpl circumv say wget mozilla <CODE> summari would harm good,3,-0.8955,18,6,1,1,2010-03-19 10:32:28,0,0,1,0,0,294700,2476436,2706,1
2497231,2502458,107158,2010-03-23 18:26:40,26,192,0.0099537037037037,FALSE,<CALL> yes good point,0,0.6808,1,1,0,0,2010-03-23 18:12:20,1,0,0,0,0,167160,2502232,107158,1
2497324,2502458,167160,2010-03-23 18:39:03,385,158,0.0185532407407407,FALSE,year ago would laugh concept fortran huge project blown away what could write code without support languag biggest hangup lack polymorph but rememb hear back fortan languag futur support,0,0.8126,16,6,1,1,2010-03-23 18:12:20,0,1,0,0,0,167160,2502232,107158,1
2499479,2504553,116908,2010-03-24 00:13:38,37,11990,0.00111111111111111,FALSE,best technic reason,0,0.6369,1,1,0,1,2010-03-24 00:12:02,0,0,1,0,0,29809,2504536,28817,1
2499479,2504553,116908,2010-03-24 00:13:38,87,11990,0.00111111111111111,FALSE,system defin sever type thing well answer exampl,0,0.2732,18,6,1,1,2010-03-24 00:12:02,0,0,1,0,0,29809,2504536,28817,1
2513852,2517055,3050,2010-03-25 16:04:32,17,3093,0.00890046296296296,TRUE,whi undo edit ?,0,0,20,7,0,0,2010-03-25 15:51:43,0,0,0,0,1,34397,2517022,220755,0
19286280,2517055,1287593,2012-12-20 17:41:55,165,1422,1001.07652777778,TRUE,<CALL> use abov command work but not actual understand not purpos write multi thread code what thread sleep <CODE> ?,0,0,14,5,1,1,2010-03-25 15:51:43,0,0,0,0,1,34397,2517022,220755,0
